id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
56121,09-06-2017 15:26,Stray,0,C1706445,9.8102E+14,Dora,Domestic Short Hair,Calico,Cat,1 year 6 months.,Female,Office,10-06-2017 00:00,Foster,0,06-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56121,09-06-2017 15:26,Stray,0,C1706445,9.8102E+14,Dora,Domestic Short Hair,Calico,Cat,1 year 6 months.,Female,Office,07-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56122,09-06-2017 16:18,Stray,0,C1706446,9.8102E+14,Darlene,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Lobby,12-06-2017 00:00,Foster,0,05-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56122,09-06-2017 16:18,Stray,0,C1706446,9.8102E+14,Darlene,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Lobby,06-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56123,09-06-2017 16:56,Stray,0,C1706447,9.8102E+14,Rowan,Domestic Short Hair,Black and White,Cat,3 years 6 months.,Male,Adoptable Cat Big Colony,02-07-2017 00:00,Foster,0,23-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56123,09-06-2017 16:56,Stray,0,C1706447,9.8102E+14,Rowan,Domestic Short Hair,Black and White,Cat,3 years 6 months.,Male,Adoptable Cat Big Colony,17-08-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56124,09-06-2017 16:56,Stray,0,C1706448,9.8102E+14,Emilio,Domestic Short Hair,Black and Brown,Cat,5 years 6 months.,Male,Adoptable Cat Middle Colony,18-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56125,09-06-2017 17:35,Incompatible with owner lifestyle,0,D1706442,9.8102E+14,Bailey,Shep Mix,Black,Dog,2 years 11 months.,Female,Special Care Dogs,30-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56126,09-06-2017 17:42,Stray,0,D1706449,9.8102E+14,Lily Ann,Pitbull,Blue,Dog,2 years 8 months.,Female,Stray Dogs Theta,08-07-2017 00:00,Adoption,0,20-12-2017 00:00,Incompatible with owner lifestyle,08-02-2018 00:00,Biting,0,1,0
56127,09-06-2017 17:49,Stray,0,D1706450,,Apollo,Husky,Brown and White,Dog,3 years 6 months.,Male,Stray Dogs Theta,09-06-2017 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56128,09-06-2017 17:54,Allergies,0,D1706443,9.85113E+14,Chloe,Labrador Retriever,Black,Dog,3 years 2 months.,Female,Adoptable Dogs,21-06-2017 00:00,Adoption,0,22-01-2019 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56128,09-06-2017 17:54,Allergies,0,D1706443,9.85113E+14,Chloe,Labrador Retriever,Black,Dog,3 years 2 months.,Female,Adoptable Dogs,09-02-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56130,09-06-2017 18:19,Stray,0,C1706451,9.8102E+14,Jett,Domestic Short Hair,Black,Cat,4 years 5 months.,Female,Adoptable Cat Kennels,16-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56131,09-06-2017 18:27,Moving,0,G1706444,,Century,American Crested,Red,Guinea Pig,4 years 5 months.,Female,Lobby,16-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56132,09-06-2017 18:37,Stray,0,C1706452,9.8102E+14,Ajax,Domestic Short Hair,White and Orange,Cat,4 years 5 months.,Male,Adoptable Cat Small Colony,02-07-2017 00:00,Foster,0,23-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56132,09-06-2017 18:37,Stray,0,C1706452,9.8102E+14,Ajax,Domestic Short Hair,White and Orange,Cat,4 years 5 months.,Male,Adoptable Cat Small Colony,15-08-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56133,09-06-2017 18:44,Incompatible with owner lifestyle,0,D1706445,9.82E+14,Rocky,American Bulldog/Mix,White,Dog,3 years 7 months.,Male,Dog room A,08-07-2017 00:00,Adoption,0,27-11-2017 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56133,09-06-2017 18:44,Incompatible with owner lifestyle,0,D1706445,9.82E+14,Rocky,American Bulldog/Mix,White,Dog,3 years 7 months.,Male,Dog room A,26-01-2018 00:00,Foster,0,11-02-2018 00:00,Stray,,Court Order/ Legal,0,0,0
56133,09-06-2017 18:44,Incompatible with owner lifestyle,0,D1706445,9.82E+14,Rocky,American Bulldog/Mix,White,Dog,3 years 7 months.,Male,Dog room A,19-02-2018 00:00,Foster,0,23-02-2018 00:00,Stray,,Court Order/ Legal,0,0,0
56133,09-06-2017 18:44,Incompatible with owner lifestyle,0,D1706445,9.82E+14,Rocky,American Bulldog/Mix,White,Dog,3 years 7 months.,Male,Dog room A,23-02-2018 00:00,Adoption,0,16-08-2018 00:00,Rabies Monitoring,,Court Order/ Legal,0,0,0
56133,09-06-2017 18:44,Incompatible with owner lifestyle,0,D1706445,9.82E+14,Rocky,American Bulldog/Mix,White,Dog,3 years 7 months.,Male,Dog room A,27-09-2018 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56134,09-06-2017 18:44,Incompatible with owner lifestyle,0,D1706446,9.82E+14,Lilly,Pit Bull Terrier,White,Dog,1 year 10 months.,Female,Adoptable Dogs,08-07-2017 00:00,Adoption,0,,Stray,27-11-2017 00:00,Died in care,1,0,0
56135,10-06-2017 02:47,Police Assist,0,D1706085,,Molly,Black Labrador Retriever/Mix,Black,Dog,9 years 5 months.,Female,Shelter,10-06-2017 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56137,10-06-2017 09:02,Landlord issues,0,D1706447,9.8102E+14,Zenzi,Husky,Black and White,Dog,1 year 11 months.,Female,Adoptable Dogs,23-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56138,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706453,9.8102E+14,Wind,Domestic Medium Hair,Calico,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,30-06-2017 00:00,Foster,0,18-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56138,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706453,9.8102E+14,Wind,Domestic Medium Hair,Calico,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,21-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56139,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706454,9.8102E+14,Solar,Domestic Short Hair,Buff and white,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,30-06-2017 00:00,Foster,0,18-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56139,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706454,9.8102E+14,Solar,Domestic Short Hair,Buff and white,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,21-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56140,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706455,9.8102E+14,Rain,Domestic Short Hair,Grey and White,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,16-06-2017 00:00,Adoption,0,22-07-2017 00:00,Allergies,,Court Order/ Legal,0,0,0
56140,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706455,9.8102E+14,Rain,Domestic Short Hair,Grey and White,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,28-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56141,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706456,9.8102E+14,Geothermal,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Lobby,30-06-2017 00:00,Foster,0,02-08-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56141,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706456,9.8102E+14,Geothermal,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Lobby,04-08-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56142,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706457,9.8102E+14,Tides,Domestic Short Hair,Buff and white,Cat,1 year 7 months.,Male,Adoptable Cat Small Colony,20-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56143,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706458,9.8102E+14,Biodiesel,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Special Care Cats,30-06-2017 00:00,Foster,0,17-08-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56143,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706458,9.8102E+14,Biodiesel,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Special Care Cats,17-08-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56144,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706459,9.8102E+14,Ethanol,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Lobby,30-06-2017 00:00,Foster,0,02-08-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56144,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706459,9.8102E+14,Ethanol,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Lobby,05-08-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56145,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706460,9.8102E+14,Biofuel,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Check-in,16-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56146,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706461,9.8102E+14,Biomass,Domestic Short Hair,Grey,Cat,1 year 7 months.,Male,Check-in,16-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56147,10-06-2017 12:03,Incompatible with owner lifestyle,0,C1706462,,Hydropower,Domestic Short Hair,Grey,Cat,1 year 7 months.,Male,Special Care Cats,23-06-2017 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56149,10-06-2017 12:05,Stray,0,D1706464,,Max,Labrador Retriever,Chocolate,Dog,2 years 9 months.,Male,Stray Dogs Beta,10-06-2017 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56150,10-06-2017 12:18,Stray,0,C1706465,,Paws,Domestic Short Hair,Black,Cat,29 years 5 months.,Male,Stray Cats,19-06-2017 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56151,10-06-2017 12:27,Moving,0,D1706466,9.8102E+14,Gizmo,Yorkshire Terrier,Golden,Dog,11 years 5 months.,Male,Adoptable Dogs,30-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56152,10-06-2017 12:27,Moving,0,D1706467,9.8102E+14,Zoe,Labrador Retriever,Black,Dog,9 years 5 months.,Female,Adoptable Dogs,21-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56153,10-06-2017 12:32,Incompatible with owner lifestyle,0,C1706449,9.8102E+14,Batgirl,Domestic Short Hair,Tortie,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,11-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56154,10-06-2017 12:32,Incompatible with owner lifestyle,0,C1706450,9.8102E+14,Wonder Woman,Domestic Short Hair,Calico,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,11-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56155,10-06-2017 12:32,Incompatible with owner lifestyle,0,C1706464,9.8102E+14,Superman,Domestic Short Hair,Grey and White,Cat,1 year 7 months.,Male,Adoptable Cat Small Colony,23-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56156,10-06-2017 12:32,Incompatible with owner lifestyle,0,C1706466,9.8102E+14,Antman,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,12-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56157,10-06-2017 15:05,Stray,0,C1706468,9.8102E+14,Tuffer,Domestic Medium Hair,Black and grey,Cat,4 years 5 months.,Male,Stray Cats,10-06-2017 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56158,10-06-2017 15:22,Stray,0,C1706469,9.8102E+14,Dodge,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,16-06-2017 00:00,Foster,0,06-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56158,10-06-2017 15:22,Stray,0,C1706469,9.8102E+14,Dodge,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,06-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56159,10-06-2017 15:34,Biting,0,D1706010,,Wes,Shep Mix,Tan,Dog,8 years 5 months.,Male,Stray Dogs Theta,17-06-2017 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56162,11-06-2017 14:40,Incompatible with owner lifestyle,0,D1706468,9.8102E+14,Rogue,Pitbull,Apricot,Dog,3 years 5 months.,Female,Adoptable Dogs,17-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56164,12-06-2017 10:02,Stray,0,C1706471,9.8102E+14,Tilly,Domestic Short Hair,Black and Brown,Cat,10 years 10 months.,Female,Adoptable Cat Big Colony,15-07-2017 00:00,Adoption,0,13-07-2018 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56164,12-06-2017 10:02,Stray,0,C1706471,9.8102E+14,Tilly,Domestic Short Hair,Black and Brown,Cat,10 years 10 months.,Female,Adoptable Cat Big Colony,02-08-2018 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56165,12-06-2017 10:11,Stray,0,C1706472,9.8102E+14,Bonsai,Domestic Short Hair/DLH,Black and White,Cat,1 year 7 months.,Male,Adoptable Cat Small Colony,23-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56167,12-06-2017 12:52,Stray,0,C1706473,,Rayla,Domestic Short Hair,Tortie,Cat,2 years 5 months.,Female,Stray Cats,20-06-2017 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56168,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706474,9.8102E+14,Panther,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,16-06-2017 00:00,Foster,0,28-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56168,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706474,9.8102E+14,Panther,Domestic Short Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,29-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56169,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706475,9.8102E+14,Mrs. My Cat,Domestic Short Hair,Black,Cat,2 years 3 months.,Female,Adoptable Cat Kennels,16-06-2017 00:00,Foster,0,29-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56169,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706475,9.8102E+14,Mrs. My Cat,Domestic Short Hair,Black,Cat,2 years 3 months.,Female,Adoptable Cat Kennels,29-07-2017 00:00,Adoption,0,27-07-2019 00:00,Incompatible with other pets,,Court Order/ Legal,0,0,0
56169,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706475,9.8102E+14,Mrs. My Cat,Domestic Short Hair,Black,Cat,2 years 3 months.,Female,Adoptable Cat Kennels,31-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56170,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706476,9.8102E+14,Ms. Lioness,Domestic Short Hair,Brown and Black,Cat,1 year 6 months.,Female,Feline Nursery,16-06-2017 00:00,Foster,0,29-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56170,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706476,9.8102E+14,Ms. Lioness,Domestic Short Hair,Brown and Black,Cat,1 year 6 months.,Female,Feline Nursery,29-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56171,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706477,9.8102E+14,Tiger,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Male,Feline Nursery,16-06-2017 00:00,Foster,0,28-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56171,12-06-2017 13:20,Incompatible with owner lifestyle,0,C1706477,9.8102E+14,Tiger,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Male,Feline Nursery,31-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56172,12-06-2017 13:43,Stray,0,C1706478,,Birdy,Domestic Short Hair,Black,Cat,100 years 5 months.,Female,Stray Cats,20-06-2017 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56173,12-06-2017 14:30,Incompatible with owner lifestyle,0,C1706479,9.8102E+14,Sassy,Domestic Short Hair,Black,Cat,5 years 5 months.,Female,Adoptable Cat Kennels,31-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56174,12-06-2017 14:32,Incompatible with owner lifestyle,0,C1706480,9.8102E+14,Jules,Domestic Short Hair,Black and White,Cat,3 years 5 months.,Male,Adoptable Cat Glass Colony,05-08-2017 00:00,Foster,0,20-11-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56174,12-06-2017 14:32,Incompatible with owner lifestyle,0,C1706480,9.8102E+14,Jules,Domestic Short Hair,Black and White,Cat,3 years 5 months.,Male,Adoptable Cat Glass Colony,20-11-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56175,12-06-2017 15:00,Incompatible with owner lifestyle,0,C1706481,9.8102E+14,Oskar,American Curl/DSH,Grey and black,Cat,3 years 5 months.,Male,Adoptable Cat Middle Colony,20-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56176,12-06-2017 15:52,Stray,0,D1706479,46303C5D17,Dixie,Labrador Retriever,Black,Dog,14 years 8 months.,Female,Dog room D,13-06-2017 00:00,Reclaimed,0,10-03-2019 00:00,Unsuitable Accommodation,14-03-2019 00:00,"UU - untreatable, unmanageable",0,1,1
56184,13-06-2017 12:05,Stray,0,D1706488,9.8102E+14,Bandit,Labrador Retriever/Mix,Black and White,Dog,2 years 1 month.,Male,Adoptable Dogs,05-07-2017 00:00,Adoption,0,17-07-2017 00:00,Moving,,Court Order/ Legal,0,0,0
56184,13-06-2017 12:05,Stray,0,D1706488,9.8102E+14,Bandit,Labrador Retriever/Mix,Black and White,Dog,2 years 1 month.,Male,Adoptable Dogs,21-07-2017 00:00,Adoption,0,25-07-2017 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56184,13-06-2017 12:05,Stray,0,D1706488,9.8102E+14,Bandit,Labrador Retriever/Mix,Black and White,Dog,2 years 1 month.,Male,Adoptable Dogs,31-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56185,13-06-2017 12:40,Incompatible with owner lifestyle,0,C1706487,,Jeremiah,Domestic Short Hair,Black and Brown,Cat,1 year 7 months.,Male,Stray Cats,16-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56186,13-06-2017 12:40,Incompatible with owner lifestyle,0,C1706488,,Kiana,Domestic Short Hair,Black and Brown,Cat,1 year 7 months.,Female,Stray Cats,16-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56187,13-06-2017 14:16,Stray,0,C1706489,0A11150138,Smokey,Maine Coon,Brown and Black,Cat,12 years 5 months.,Male,Adoptable Cat Big Colony,13-07-2017 00:00,Foster,0,17-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56187,13-06-2017 14:16,Stray,0,C1706489,0A11150138,Smokey,Maine Coon,Brown and Black,Cat,12 years 5 months.,Male,Adoptable Cat Big Colony,17-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56189,13-06-2017 17:10,Stray,0,D1706490,9.8102E+14,Joe,Pitbull,White and Grey,Dog,3 years 5 months.,Male,Dog room D,23-06-2017 00:00,Adoption,0,29-01-2018 00:00,Stray,,Court Order/ Legal,0,0,0
56189,13-06-2017 17:10,Stray,0,D1706490,9.8102E+14,Joe,Pitbull,White and Grey,Dog,3 years 5 months.,Male,Dog room D,30-01-2018 00:00,Reclaimed,0,03-06-2019 00:00,Stray,,Court Order/ Legal,0,0,0
56189,13-06-2017 17:10,Stray,0,D1706490,9.8102E+14,Joe,Pitbull,White and Grey,Dog,3 years 5 months.,Male,Dog room D,03-06-2019 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56191,13-06-2017 17:45,Stray,0,C1706492,,Sequoia,Domestic Short Hair,Grey,Cat,1 year 7 months.,Female,Feline Nursery,23-06-2017 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56192,13-06-2017 17:45,Stray,0,C1706493,,Joshua Tree,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Feline Nursery,23-06-2017 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
56193,13-06-2017 17:45,Stray,0,C1706494,9.8102E+14,Morticia (Shenandoah),Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,24-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56194,13-06-2017 17:45,Stray,0,C1706495,9.8102E+14,Katmai,Domestic Short Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Middle Colony,20-06-2017 00:00,Foster,0,03-08-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56194,13-06-2017 17:45,Stray,0,C1706495,9.8102E+14,Katmai,Domestic Short Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Middle Colony,04-08-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56195,14-06-2017 09:07,Stray,0,D1706496,9.8102E+14,Lou,Labrador Retriever/Hound,Black and White,Dog,2 years 10 months.,Male,Shelter,14-06-2017 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56196,14-06-2017 10:46,Stray,0,D1706497,9.8102E+14,BrutusCrabCakes,Labrador Retriever/Golden Retriever,Golden,Dog,2 years 6 months.,Male,Adoptable Dogs,29-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56197,14-06-2017 10:48,Stray,0,D1706498,9.8102E+14,Rudy,Labrador Retriever/Golden Retriever,Golden,Dog,2 years 6 months.,Male,Adoptable Dogs,29-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56198,15-06-2017 10:59,Transfer from Other Shelter,0,D1706491,9.82E+14,Roxy,Pitbull,Brindle,Dog,2 years 0 months.,Female,Stray Dogs Theta,30-06-2017 00:00,Adoption,0,10-07-2017 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56198,15-06-2017 10:59,Transfer from Other Shelter,0,D1706491,9.82E+14,Roxy,Pitbull,Brindle,Dog,2 years 0 months.,Female,Stray Dogs Theta,22-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56200,15-06-2017 13:47,Incompatible with owner lifestyle,0,C1706496,9.8102E+14,Lucy,Siamese/Mix,Flame Point,Cat,5 years 5 months.,Female,Adoptable Cat Big Colony,27-06-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56201,15-06-2017 14:05,Stray,0,D1706499,,Beckham,Golden Retriever/Mix,Red,Dog,11 years 8 months.,Male,Stray Dogs Beta,19-06-2017 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
56203,15-06-2017 16:19,Incompatible with owner lifestyle,0,C1706497,9.8102E+14,Autumn,Domestic Short Hair,Calico,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,17-06-2017 00:00,Foster,0,07-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56203,15-06-2017 16:19,Incompatible with owner lifestyle,0,C1706497,9.8102E+14,Autumn,Domestic Short Hair,Calico,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,08-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56204,15-06-2017 16:19,Incompatible with owner lifestyle,0,C1706498,9.8102E+14,Mini NaeNae,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,17-06-2017 00:00,Foster,0,07-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56204,15-06-2017 16:19,Incompatible with owner lifestyle,0,C1706498,9.8102E+14,Mini NaeNae,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,08-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56205,15-06-2017 16:19,Incompatible with owner lifestyle,0,C1706499,9.8102E+14,Mittens,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,17-06-2017 00:00,Foster,0,07-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56205,15-06-2017 16:19,Incompatible with owner lifestyle,0,C1706499,9.8102E+14,Mittens,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,07-07-2017 00:00,Adoption,0,11-07-2017 00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
56205,15-06-2017 16:19,Incompatible with owner lifestyle,0,C1706499,9.8102E+14,Mittens,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,15-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56206,15-06-2017 16:25,Stray,0,C1706500,9.8102E+14,June,Domestic Short Hair,Dilute calico,Cat,2 years 5 months.,Female,Adoptable Cat Big Colony,27-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56207,15-06-2017 16:25,Stray,0,C1706501,9.8102E+14,August,Domestic Short Hair,Dilute calico,Cat,2 years 5 months.,Female,Adoptable Cat Kennels,12-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
56208,15-06-2017 16:42,Incompatible with owner lifestyle,0,C1706502,9.8102E+14,Evita,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,19-06-2017 00:00,Foster,0,12-07-2017 00:00,Stray,,Court Order/ Legal,0,0,0
56208,15-06-2017 16:42,Incompatible with owner lifestyle,0,C1706502,9.8102E+14,Evita,Domestic Short Hair,Black and Brown,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,15-07-2017 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
